,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity,hit
4585,4bcWQseNOLnxH4XUgpmgkQ,Low (feat. T-Pain),5uTKXcuypBLMtXbVaw9Bdt,https://p.scdn.co/mp3-preview/7f9355655e2414782cebc344491b82111b38a945?cid=f6c16355a53748e790f598a2bdb1ad10,26.02.16,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",0.747,0.668,-6.76,0.0772,0.79,0,0.271,0.77,107.661,0,0,175480,41,0
9912,4bcWQseNOLnxH4XUgpmgkQ,"Low Life - Live at Zeche Bochum, 31.10.1983",5raaVvPwYGmllHq2DfznaP,https://p.scdn.co/mp3-preview/ba301556df96782a122a2b97aec40c9076ca2409?cid=f6c16355a53748e790f598a2bdb1ad10,28.01.14,"['adult standards', 'brill building pop', 'contemporary vocal jazz', 'easy listening', 'lounge', 'swing', 'vocal jazz']",0.602,0.115,-18.984,0.0343,0.892,0.00456,0.114,0.447,78.575,8,1,139042,13,0
6216,4bcWQseNOLnxH4XUgpmgkQ,Low Life (feat. The Weeknd),2LBJVXHPdlVOiuiYuJeU2J,https://p.scdn.co/mp3-preview/429076960765ddad6904607ce691cf792fb654ce?cid=f6c16355a53748e790f598a2bdb1ad10,01.01.10,"['dance pop', 'pop', 'post-teen pop']",0.721,0.916,-3.672,0.0474,0.00232,4.99E-05,0.345,0.84,124.988,7,1,156293,0,0
5914,4bcWQseNOLnxH4XUgpmgkQ,LOYAL (feat. Drake and Bad Bunny) - Remix,53AlPpXXJxgyTqZwMhWwI2,https://p.scdn.co/mp3-preview/13258ebd77ae6a77b80779a57efd5d34ccf8d4aa?cid=f6c16355a53748e790f598a2bdb1ad10,31.01.18,"['bubblegum dance', 'europop']",0.699,0.908,-3.602,0.0498,0.00115,3.43E-06,0.124,0.691,155.958,9,0,199173,11,0
10848,4bcWQseNOLnxH4XUgpmgkQ,Loyal (feat. Lil Wayne & Tyga),4zBbfPwUSTmrYrg1WSxDTr,https://p.scdn.co/mp3-preview/f2f4a00de67700a9afdf25af2e6a571b46738102?cid=f6c16355a53748e790f598a2bdb1ad10,03.03.17,"['deep tropical house', 'tropical house']",0.782,0.676,-11.781,0.0535,0.0359,0.00565,0.0693,0.776,124.963,8,0,92141,1,0
5981,4bcWQseNOLnxH4XUgpmgkQ,"Lucia di Lammermoor - After Walter Scott / Act II: ""Ashton!"" - ""Sì"" (Act II) Qui del padre ancor respira",1OhCl5xAPBoYH4Xotnui0Z,https://p.scdn.co/mp3-preview/ed479f3bdab8803648bbc19788adc6bae737fb07?cid=f6c16355a53748e790f598a2bdb1ad10,02.08.19,"['bubblegum dance', 'europop']",0.693,0.845,-5.008,0.0656,0.0716,9.32E-05,0.163,0.931,103.993,1,1,225907,0,0
6902,4bcWQseNOLnxH4XUgpmgkQ,"Lucia di Lammermoor - After Walter Scott / Act II: ""Fra poco a me ricovero"" - ""Oh meschina!""",4V9p1C6DuZRlfDXGXXC69M,https://p.scdn.co/mp3-preview/9168fff3d20d952c06eea76dadb4aeba4132f830?cid=f6c16355a53748e790f598a2bdb1ad10,15.05.20,"['bubblegum dance', 'europop']",0.693,0.845,-5.01,0.0662,0.0717,0.000106,0.163,0.928,103.999,1,1,225907,0,0
7377,4bcWQseNOLnxH4XUgpmgkQ,"Lucia di Lammermoor - After Walter Scott / Act II: ""Orrida è questa notte"" (Act II)",3f3xk5N3fI56mq5RCcltNW,https://p.scdn.co/mp3-preview/ed479f3bdab8803648bbc19788adc6bae737fb07?cid=f6c16355a53748e790f598a2bdb1ad10,14.12.18,"['bubblegum dance', 'europop']",0.693,0.845,-5.008,0.0656,0.0716,9.32E-05,0.163,0.931,103.993,1,1,225907,0,0
1286,6DjIRlc7hnwSYT3lf95eVy,Lucia di Lammermoor - After Walter Scott / Act II: Tu che a Dio spiegasti l'ali,3TeTmNSZJ2yXlXRsHQGjau,https://p.scdn.co/mp3-preview/9217ea32c4629f87414e5fbcba4ba949543ddec9?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,19.03.12,['classic portuguese pop'],0.588,0.986,-4.042,0.0645,0.0169,0.000389,0.295,0.956,130.045,1,1,211952,25,0
3489,4bcWQseNOLnxH4XUgpmgkQ,"Lucia di Lammermoor / Act 1: ""Chi mi frena in tal momento""",38XLUjlR84JEwK0SOvX77a,https://p.scdn.co/mp3-preview/9ced12dfbe7706402ceeea9ec5376f21ac9ed855?cid=f6c16355a53748e790f598a2bdb1ad10,03.11.21,['modern indie pop'],0.782,0.798,-5.07,0.0337,0.141,0,0.685,0.905,127.89,4,0,152182,71,0
10649,4bcWQseNOLnxH4XUgpmgkQ,"Lucia di Lammermoor: ""Tombe degl'avi miei"" - ""Fra poco a me ricovero""",6lhZLbb0czULpjb2kFryPS,https://p.scdn.co/mp3-preview/22b23433389b457856bb54d26a266070b718e1e1?cid=f6c16355a53748e790f598a2bdb1ad10,11.09.20,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.662,0.868,-4.025,0.0341,0.00882,0.00244,0.584,0.353,92.998,5,1,200645,72,0
632,6DjIRlc7hnwSYT3lf95eVy,Luck Man Rag,4egd0y3Ptm4oC0dClK9WwW,https://p.scdn.co/mp3-preview/7beec326e4c30c5984b8222458d0e03ba0036dd5?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,06.10.17,"['alt z', 'art pop', 'dance pop', 'electropop', 'escape room', 'modern rock', 'pop']",0.617,0.692,-6.159,0.095,0.0015,5.10E-06,0.0544,0.583,195.934,2,1,171245,30,0
11256,4bcWQseNOLnxH4XUgpmgkQ,Lucky,0rtm57g6x5VDbtYX8Iz5Mr,https://p.scdn.co/mp3-preview/94fbaa02b5c0f97e2e68067893a943bf5edb0e22?cid=f6c16355a53748e790f598a2bdb1ad10,05.03.10,"['eurodance', 'german dance', 'hands up', 'pop house']",0.718,0.92,-4.62,0.0711,0.0119,4.22E-06,0.247,0.764,128.003,7,1,199771,15,0
1545,6DjIRlc7hnwSYT3lf95eVy,Lucky Number (Club Mix 12),5UpBvxFUl4eP3HLxsUToFR,https://p.scdn.co/mp3-preview/0bf473d3dd8332b8c6fe4cb9f8f6d64d63f59fe6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,05.09.07,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.758,0.961,-4.053,0.156,0.186,1.22E-06,0.0163,0.81,103.003,9,0,264500,30,0
11215,4bcWQseNOLnxH4XUgpmgkQ,Lucky Number (Short Edit ),5LtcgqtM9HE9faSEOJg4EB,https://p.scdn.co/mp3-preview/530e302ea3687e51d777311c04ec01b3a6159106?cid=f6c16355a53748e790f598a2bdb1ad10,26.02.16,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']",0.617,0.732,-6.799,0.0362,0.0468,2.29E-06,0.0537,0.968,160.185,3,1,145787,44,0
6152,4bcWQseNOLnxH4XUgpmgkQ,Luisa Miller / Act 2: Quando le sere al placido chiaror d'un ciel stellato,5t3hqyRAac1yQKGYyGT0T1,https://p.scdn.co/mp3-preview/220824f67bba3e278e1df1d60257457daed424cd?cid=f6c16355a53748e790f598a2bdb1ad10,01.01.12,"[""children's music"", 'kids dance party', ""preschool children's music""]",0.88,0.586,-4.886,0.254,0.00766,0,0.0292,0.673,80.015,11,1,149013,9,0
1212,6DjIRlc7hnwSYT3lf95eVy,Luisa Miller / Act II: Oh! fede negar potessi - Quando le sere,3S5BxONvzvJvRFUsUHJIck,https://p.scdn.co/mp3-preview/abd18716a20971b16ca594a00f0caec5e613450a?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01.12.16,"['folk rock italiano', 'musica lombarda']",0.555,0.837,-5.701,0.0717,0.0763,0,0.0592,0.764,99.978,2,1,268500,0,0
10288,4bcWQseNOLnxH4XUgpmgkQ,L'ultimo bacio,4FQHqppcx6WnsOqJ5QlOjH,https://p.scdn.co/mp3-preview/1ec251796615fea244cb1705a81680405d908631?cid=f6c16355a53748e790f598a2bdb1ad10,28.05.20,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",0.634,0.771,-7.727,0.0394,0.00855,0,0.29,0.575,121.984,7,1,191000,49,0
4345,4bcWQseNOLnxH4XUgpmgkQ,Luna,1S7hEPenrIVKVTuEjtXKz9,https://p.scdn.co/mp3-preview/bd59353413df58763c1804fe0fd9ca7fe66c87ae?cid=f6c16355a53748e790f598a2bdb1ad10,07.06.19,"['deep house', 'deep pop edm', 'deep tropical house', 'edm', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",0.667,0.635,-5.924,0.0365,0.0534,0,0.0963,0.217,119.948,6,1,192089,61,0
5041,4bcWQseNOLnxH4XUgpmgkQ,Luna (ASOT 878),5rOaTT12dO7Hivvk3s5nxX,https://p.scdn.co/mp3-preview/d802f918c65be2c168420f7ccd6a63c09d88d79c?cid=f6c16355a53748e790f598a2bdb1ad10,03.02.14,"['french indie pop', 'french rock']",0.785,0.653,-7.477,0.0581,0.0368,0,0.167,0.497,110.037,1,1,231613,24,0
6715,4bcWQseNOLnxH4XUgpmgkQ,Luna (Mix Cut),2tjFQAZ3QWb6xzvsoQVXAO,https://p.scdn.co/mp3-preview/ba3551b472394d08fcba0bbcdf189b2def1e5e2c?cid=f6c16355a53748e790f598a2bdb1ad10,29.03.19,"['dancehall', 'reggae fusion']",0.594,0.66,-5.879,0.355,0.483,0,0.092,0.416,89.637,8,1,202667,29,0
7263,4bcWQseNOLnxH4XUgpmgkQ,Luna Liquida,4vBP7kbi63QBHgJwTSvmRw,https://p.scdn.co/mp3-preview/4d8a1fa0c663d752c41e7d3122ee1d91acdf558b?cid=f6c16355a53748e790f598a2bdb1ad10,29.03.19,"['dancehall', 'reggae fusion']",0.559,0.686,-5.862,0.367,0.474,0,0.0893,0.368,87.47,8,1,202667,19,0
106,6DjIRlc7hnwSYT3lf95eVy,Lungi Dance Non Stop Bollywood Dandiya - 2013(Remix By Pankaj Bhatt),5UqCQaDshqbIk3pkhy4Pjg,https://p.scdn.co/mp3-preview/d1ba8ac33684933ab4bcbc194276a08974005660?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,28.10.11,"['dance pop', 'edm', 'pop', 'pop dance']",0.584,0.889,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04,1,0,199907,77,0
6392,4bcWQseNOLnxH4XUgpmgkQ,Luxurious,02zLEMc9npOBIowgCig8ZY,https://p.scdn.co/mp3-preview/207ea28fb36bfca8fb230c670aeb7f8387ed12ec?cid=f6c16355a53748e790f598a2bdb1ad10,23.10.20,"['dance pop', 'edm', 'pop', 'pop dance']",0.579,0.887,-5.961,0.0334,0.0484,0.828,0.294,0.472,126.041,1,0,201920,10,0
4617,4bcWQseNOLnxH4XUgpmgkQ,Luz Prendia,389lijaxSqFEJJ3t9CeIwX,https://p.scdn.co/mp3-preview/f3038340113e7f40a393e3a91e564418ec6de174?cid=f6c16355a53748e790f598a2bdb1ad10,21.09.16,"['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie']",0.567,0.833,-5.029,0.494,0.668,0,0.242,0.545,89.637,8,0,112869,48,0
8807,4bcWQseNOLnxH4XUgpmgkQ,Luz Sin Gravedad,5jIwEwIDdc2VZLZkZqgGty,https://p.scdn.co/mp3-preview/b0beb8211dd6c02c45350d865eff38f2a8c55ffa?cid=f6c16355a53748e790f598a2bdb1ad10,26.05.15,"['antiviral pop', 'comic']",0.837,0.776,-5.573,0.128,0.0512,0,0.0775,0.347,88.008,2,1,173523,31,0
1219,6DjIRlc7hnwSYT3lf95eVy,M.I.A. (feat. Boomdabash),5W9WIMYRGm1RXzjJgGZML0,https://p.scdn.co/mp3-preview/f016a165d11dd2ef802397a132193230e5dbc127?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01.01.11,['rap italiano old school'],0.509,0.915,-8.091,0.336,0.0186,0,0.0595,0.331,83.254,6,1,167427,0,0
9587,4bcWQseNOLnxH4XUgpmgkQ,M.I.L.S 2.0,0mv47tcFKLfTdTy6yEZF6N,https://p.scdn.co/mp3-preview/3e00db4e1a9c25c02ae47e5350da04133b2beacb?cid=f6c16355a53748e790f598a2bdb1ad10,01.01.11,['rap italiano old school'],0.465,0.915,-8.091,0.366,0.019,0,0.0595,0.313,134.73,6,1,167427,0,0
11677,4bcWQseNOLnxH4XUgpmgkQ,Ma Bakhaf Min Al Murtaf’at,4DEGF7MN0EDvo2PsP4x08I,https://p.scdn.co/mp3-preview/4980dca0fbcb9b03ef10a5e60c809b87d4249a78?cid=f6c16355a53748e790f598a2bdb1ad10,14.09.09,"['latin alternative', 'world']",0.517,0.968,-4.463,0.0917,0.0727,0.000222,0.973,0.417,172.638,4,0,294560,42,0
1033,6DjIRlc7hnwSYT3lf95eVy,Ma Che Musica Maestro,7MKp2fQWjjhAnWVGViSdGH,https://p.scdn.co/mp3-preview/3477da9143f82e5811251fba8e5d5c74cfbbe1f4?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01.01.12,['italian folk'],0.695,0.464,-5.838,0.0362,0.728,7.06E-06,0.092,0.472,110.983,2,0,196413,0,0
10437,4bcWQseNOLnxH4XUgpmgkQ,Ma colombe,2AUHVjR5lhg6GcztbGvRkc,https://p.scdn.co/mp3-preview/afcbb46edfe1127306e0fbfe0ab0200fa1d5d883?cid=f6c16355a53748e790f598a2bdb1ad10,16.03.18,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",0.798,0.837,-2.531,0.0582,0.00737,0.121,0.0942,0.662,124.994,4,1,215040,49,0
3684,4bcWQseNOLnxH4XUgpmgkQ,Ma star - Version karaoké,07FkzikE6FuHIa8Ma7zJGc,https://p.scdn.co/mp3-preview/ffd24f59cdf60ba5255c7272dbcfed51a37980f5?cid=f6c16355a53748e790f598a2bdb1ad10,06.10.17,"['hip hop', 'pop rap', 'rap']",0.513,0.661,-6.419,0.24,0.161,0,0.246,0.179,94.791,5,1,209213,76,0
10565,4bcWQseNOLnxH4XUgpmgkQ,Ma vie,6HMgvWVw3yHmFsmpyb864i,https://p.scdn.co/mp3-preview/8db6808b98cbbb4c1fd7db1c47ef5f52c81aa1d8?cid=f6c16355a53748e790f598a2bdb1ad10,31.07.20,"['edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.662,0.833,-3.018,0.1,0.0102,0,0.477,0.404,98.034,1,0,223831,56,0
4393,4bcWQseNOLnxH4XUgpmgkQ,Ma Vie (feat. Yay),49gzU1IS1B6P3GATSZ5eCE,https://p.scdn.co/mp3-preview/2367ef2fb06ac82668aa4bf9167dc7375c6d5cec?cid=f6c16355a53748e790f598a2bdb1ad10,01.07.21,"['frauenrap', 'german pop']",0.871,0.669,-7.62,0.329,0.0113,2.90E-06,0.0795,0.806,95.939,10,0,155363,61,0
9315,4bcWQseNOLnxH4XUgpmgkQ,Ma werss,6Bupao0tigbVrHoTiZdQG2,https://p.scdn.co/mp3-preview/4be803413ebcdc53da8a44b5cc78433ef0ba056a?cid=f6c16355a53748e790f598a2bdb1ad10,18.11.21,"['frauenrap', 'german pop']",0.666,0.67,-7.988,0.369,0.00876,7.32E-06,0.0776,0.788,96.158,10,0,155507,58,0
4163,4bcWQseNOLnxH4XUgpmgkQ,Más De Lo Que Aposté,4G83MHkwCyx1UdNlmWIKMv,https://p.scdn.co/mp3-preview/3b1527f4564b815d0d70183e56fd52531be13c92?cid=f6c16355a53748e790f598a2bdb1ad10,05.12.17,['german pop'],0.564,0.895,-4.418,0.0611,0.0125,0,0.145,0.816,160.893,6,0,181347,50,0
405,6DjIRlc7hnwSYT3lf95eVy,MËKATI JEM,1zbW9uHVbre1udnEYPZzIN,https://p.scdn.co/mp3-preview/0a92430e77f87a53b36ae34c1ab60d4c620e19c7?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,30.05.18,['german hip hop'],0.894,0.581,-7.703,0.0691,0.444,0,0.0877,0.651,97.971,7,0,209000,57,0
183,6DjIRlc7hnwSYT3lf95eVy,Männer,1KXDbhj8PUnHnBbPHDZdBV,https://p.scdn.co/mp3-preview/56e80f0bcd984c18bfb3cb63091ee70cf352983f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,08.11.13,['german pop'],0.521,0.671,-6.178,0.0526,0.318,0,0.0962,0.445,183.847,5,0,229080,61,0
3784,4bcWQseNOLnxH4XUgpmgkQ,Médusa,7gZ0iKcLvduNK3rQjfn5eD,https://p.scdn.co/mp3-preview/8ac180d3a999d55ead9a9aad03691b4571e002bb?cid=f6c16355a53748e790f598a2bdb1ad10,19.06.20,"['german pop', 'german singer-songwriter']",0.61,0.673,-4.717,0.0386,0.414,0,0.257,0.5,145.981,11,1,203573,48,0
10325,4bcWQseNOLnxH4XUgpmgkQ,Mélodie,0kQbCughdP6OtbNf1JcDX7,https://p.scdn.co/mp3-preview/47c218be73cf1dca918432a321cf2316395e34b6?cid=f6c16355a53748e790f598a2bdb1ad10,14.06.19,['pop edm'],0.691,0.746,-4.275,0.0348,0.426,0.00011,0.105,0.481,123.095,11,0,177542,41,0
3705,4bcWQseNOLnxH4XUgpmgkQ,Mörri Möykky,1oHh0DAi8nJDORn90H97QA,https://p.scdn.co/mp3-preview/0d20355f5cad4b71ef88525c8b6ffe5a576293c0?cid=f6c16355a53748e790f598a2bdb1ad10,27.10.17,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']",0.554,0.497,-7.914,0.352,0.554,0,0.0871,0.459,84.499,4,0,228413,63,0
10536,4bcWQseNOLnxH4XUgpmgkQ,Maailmankaikkeuden suvijenkka,1J9EjxMGId4yGU12eWZCsl,https://p.scdn.co/mp3-preview/9376b573ea3e11cf603baa466d9fa7c0c06305c9?cid=f6c16355a53748e790f598a2bdb1ad10,31.07.20,"['circuit', 'dutch house', 'edm', 'electro house', 'progressive electro house']",0.649,0.717,-5.17,0.0544,0.0063,0,0.16,0.305,125.001,1,1,188081,33,0
21,6DjIRlc7hnwSYT3lf95eVy,"Macarina Macarina (From ""Kushi"")",5FVbvttjEvQ8r2BgUcJgNg,https://p.scdn.co/mp3-preview/5827da47ea5ef2d768e7f9dc8226182080c7a99f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,20.11.20,"['k-pop', 'k-pop boy group']",0.566,0.716,-5.733,0.0424,0.00691,0,0.37,0.45,81.068,1,1,207481,80,0
5225,4bcWQseNOLnxH4XUgpmgkQ,Machtübernahme Maschine Intro,5yY9lUy8nbvjM1Uyo1Uqoc,https://p.scdn.co/mp3-preview/c5726e26726e1621138f51f3997c942615289177?cid=f6c16355a53748e790f598a2bdb1ad10,10.01.20,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.676,0.609,-5.831,0.481,0.0706,0,0.152,0.508,142.037,2,0,237735,77,0
116,6DjIRlc7hnwSYT3lf95eVy,Mad Love,3hCK6VnlAEG4hTcG3GbJUc,https://p.scdn.co/mp3-preview/51881ea884fef0a3a655cef408bc4f3ff565eaec?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,28.04.21,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",0.851,0.62,-7.621,0.206,0.195,1.15E-05,0.228,0.276,122.003,2,1,160667,59,0
5803,4bcWQseNOLnxH4XUgpmgkQ,Madame,4qgnlQZIo3c5PvoquWQUyp,https://p.scdn.co/mp3-preview/b4c38b6e5ddeddfa4d92a3ae639bf1e6c1a5c300?cid=f6c16355a53748e790f598a2bdb1ad10,07.05.21,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.666,0.615,-4.995,0.0314,0.0663,0,0.111,0.161,113.978,10,1,214533,12,0
6032,4bcWQseNOLnxH4XUgpmgkQ,"Madame Butterfly, 1. Akt: Vogliatemi bene (Mona Lisa): Act I: Vogliatemi bene (Butterfly)",1UJ8Mv7KGjE88J7yW47Gvm,https://p.scdn.co/mp3-preview/b4c38b6e5ddeddfa4d92a3ae639bf1e6c1a5c300?cid=f6c16355a53748e790f598a2bdb1ad10,03.07.20,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.666,0.615,-4.995,0.0314,0.0663,0,0.111,0.161,113.978,10,1,214533,8,0
5693,4bcWQseNOLnxH4XUgpmgkQ,"Madame Butterfly, 1. Akt: Vogliatemi bene (Mona Lisa): Act II Part 2: Glielo dirai? (Kate)",39dbuudbWR8dUC5Kg8SrGu,https://p.scdn.co/mp3-preview/ae11865041a202db16232e62dbb0eb9e3a0f1bf1?cid=f6c16355a53748e790f598a2bdb1ad10,07.06.19,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",0.563,0.501,-5.358,0.0309,0.377,1.16E-06,0.0989,0.153,117.99,7,0,222733,11,0
9293,4bcWQseNOLnxH4XUgpmgkQ,Made For Us,0fq2N4qK5B4mDuVx9FTpkc,https://p.scdn.co/mp3-preview/f51fb7cfce79ac5fcbe66d041d33404c3fd07558?cid=f6c16355a53748e790f598a2bdb1ad10,01.01.13,"['alternative r&b', 'indie soul', 'uk alternative pop']",0.429,0.747,-6.237,0.239,0.669,0.076,0.122,0.272,144.609,10,0,188713,43,0
4059,4bcWQseNOLnxH4XUgpmgkQ,Made in Italy,2g2a5kDeZexbUTD8abcvm6,https://p.scdn.co/mp3-preview/6d99e902239bce4f0b5e5cb2deb5ca882161a652?cid=f6c16355a53748e790f598a2bdb1ad10,04.10.02,"['alternative metal', 'pop punk', 'rock']",0.62,0.93,-3.685,0.0374,0.00043,0,0.0686,0.609,106.22,1,1,190173,68,0
10674,4bcWQseNOLnxH4XUgpmgkQ,Madness - Rico Bernasconi Remix \ No Rap Version,52HqMiWp8cJ5HaBgH0IADh,https://p.scdn.co/mp3-preview/abeed7e005f455c4fe11261f596961bf8b7949bc?cid=f6c16355a53748e790f598a2bdb1ad10,16.04.21,"['big room', 'electro house', 'gaming edm', 'pop edm']",0.638,0.836,-6.454,0.0473,0.000725,0.876,0.449,0.336,126.051,7,1,164286,43,0
10174,4bcWQseNOLnxH4XUgpmgkQ,Madonna De La Grazia,2txO1HBOIKXizgSRBlZhWa,https://p.scdn.co/mp3-preview/4ee4a315564ea5fab41b6becd8a0a28ff7054b0c?cid=f6c16355a53748e790f598a2bdb1ad10,26.10.18,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",0.46,0.971,-6.593,0.0451,0.000279,0.904,0.119,0.19,136.049,9,0,177518,41,0
8319,4bcWQseNOLnxH4XUgpmgkQ,Madonna nera,5ZT56RDX5tugE9s4YiJyfk,https://p.scdn.co/mp3-preview/82c99638a2355b4542172ef8b1032f0581954a3f?cid=f6c16355a53748e790f598a2bdb1ad10,13.03.17,['italian lounge'],0.882,0.53,-9.676,0.0821,0.64,0.0287,0.0806,0.907,111.397,6,1,271680,3,0
6945,4bcWQseNOLnxH4XUgpmgkQ,Madrid (feat. Myke Towers),3N997M4Rdm1T1KzbZNLkDU,https://p.scdn.co/mp3-preview/0621cd1711bbbc4bc36d8f6499792f36ece1e01e?cid=f6c16355a53748e790f598a2bdb1ad10,17.05.19,"['boy band', 'dance pop', 'europop']",0.422,0.77,-4.009,0.0286,0.17,0,0.165,0.478,171.794,3,1,193324,0,0
8896,4bcWQseNOLnxH4XUgpmgkQ,Madunina,08pMFEoB5N2TweTb34s8L8,https://p.scdn.co/mp3-preview/348e169947f95de6943bc946a862435c6e90aca4?cid=f6c16355a53748e790f598a2bdb1ad10,25.12.20,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",0.754,0.776,-6.597,0.334,0.00547,0,0.182,0.739,90.958,1,0,264000,2,0
8900,4bcWQseNOLnxH4XUgpmgkQ,Maffia,5R4HUuA4XZWrgqogb2dl7D,https://p.scdn.co/mp3-preview/2199be61a50e5dcd26fc7e559992a758fe776f88?cid=f6c16355a53748e790f598a2bdb1ad10,24.08.18,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",0.601,0.839,-5.972,0.405,0.00778,0,0.149,0.825,107.107,9,1,261933,0,0
6595,4bcWQseNOLnxH4XUgpmgkQ,Magic,0oozOn9lWHjTZOiKquDTEE,https://p.scdn.co/mp3-preview/56ee2595781cd1aa48915fd8f5d560bf1fb224d5?cid=f6c16355a53748e790f598a2bdb1ad10,02.08.19,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",0.681,0.802,-5.836,0.0347,0.0271,0.0496,0.127,0.791,120.053,8,0,212707,2,0
6930,4bcWQseNOLnxH4XUgpmgkQ,Magic City,2bBaqlTHzf8CMJ3OeXZqSa,https://p.scdn.co/mp3-preview/56ee2595781cd1aa48915fd8f5d560bf1fb224d5?cid=f6c16355a53748e790f598a2bdb1ad10,12.02.21,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",0.681,0.802,-5.836,0.0347,0.0271,0.0496,0.127,0.791,120.053,8,0,212707,4,0
10870,4bcWQseNOLnxH4XUgpmgkQ,Magic in the Air (feat. Ahmed Chawki),4NODTJTZnJcFyzTaXOw1is,https://p.scdn.co/mp3-preview/3425546b4571897d5f6e66d16f6e731107fb3bbe?cid=f6c16355a53748e790f598a2bdb1ad10,13.11.15,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",0.723,0.821,-3.711,0.0858,8.33E-05,0.211,0.0395,0.398,128.079,11,0,350625,0,0
10192,4bcWQseNOLnxH4XUgpmgkQ,Magica (Malafemmena - Re-Recording),6e0odEMMHTIILwaIkdofdg,https://p.scdn.co/mp3-preview/403436b623aae39616889c4566d17ac384c9fbd7?cid=f6c16355a53748e790f598a2bdb1ad10,11.07.16,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",0.662,0.893,-3.916,0.111,0.00727,0,0.367,0.276,128.019,7,0,205195,12,0
1383,6DjIRlc7hnwSYT3lf95eVy,Magnum - bonus rap,5gITmjpV05xxyylbHccLvS,https://p.scdn.co/mp3-preview/21cd545893e572770bc31115687147815d110cf6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,26.11.21,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",0.667,0.863,-4.508,0.0354,0.0489,0,0.233,0.137,126.039,2,1,172381,42,0
7331,4bcWQseNOLnxH4XUgpmgkQ,Mai,6pstdjNL2P9I3XaWHL6EwR,https://p.scdn.co/mp3-preview/370ea14521d8768debddd48277bba77e8cfb00cf?cid=f6c16355a53748e790f598a2bdb1ad10,17.03.17,"['classic finnish rock', 'finnish dance pop', 'finnish hard rock', 'iskelma', 'suomi rock']",0.494,0.852,-4.364,0.0505,0.00671,0.000252,0.0981,0.706,156.07,6,0,205787,42,0
9845,4bcWQseNOLnxH4XUgpmgkQ,Mai mi fermerò,6vftvAdsEAAJTGQrUmHnei,https://p.scdn.co/mp3-preview/4b74b788d5c4aa9cd91e503f07fecc0b455b90fa?cid=f6c16355a53748e790f598a2bdb1ad10,01.01.13,"['dance pop', 'pop', 'post-teen pop']",0.705,0.903,-4.091,0.118,0.0736,0,0.185,0.935,90.001,9,0,175760,43,0
